ID_TARIFA,NOMBRE_COMERCIAL,RAZON_SOCIAL,DEPARTAMENTO,NOMBRE_TARIFA_PLAN,COSTO_INSTALACION,PRECIO_MENSUAL,CANTIDAD_CANALES_DIGITALES,CANTIDAD_CANALES_ANALOGICOS,DENOMINACION_TECNOLOGIA,TIPO_PAGO,TARIFA_PUNTO_ADICIONAL,OBSERVACIONES
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,La Paz,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Cochabamba,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Santa Cruz,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Oruro,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Tarija,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Potosi,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Chuquisaca,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Beni,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6114,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Pando,PLAN VENUS,0,30,1,0,SATELITAL,POSTPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,La Paz,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Cochabamba,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Santa Cruz,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Oruro,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Tarija,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Potosi,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Chuquisaca,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Beni,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6115,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Pando,PLAN VENUS,0,30,1,0,SATELITAL,PREPAGO,0,Requisito  Disponer del Plan DTH B  sico    Plan DTH Intermedio    Plan DTH Full 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,La Paz,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Cochabamba,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Santa Cruz,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Oruro,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Tarija,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Potosi,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Chuquisaca,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Beni,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
6120,COTAS R.L.,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,Pando,PLAN DTH FULL,200,159,4,38,SATELITAL,PREPAGO,30,Costo de instalaci  n principal  Pago   nico   incluye 2 puntos   Costo de Instalaci  n por Punto Adicional  Pago   nico desde el 3er punto en adelante                                                            Punto Adicional  Costo mensual por cada punto adicional 
5723,COOPELECT R.L.,COOPERATIVA DE SERVICIOS PUBLICOS DE ELECTRICIDAD  TUPIZA  R L   COOPELECT R L  ,Potosi,ALOJAMIENTOS  RESIDENCIALES Y SIMILARES,140,100,0,84,HFC,POSTPAGO,20, 
745, COMTECO r.l.,COOPERATIVA DE TELECOMUNICACIONES Y S CBBA COMTECO,Cochabamba,PLAN SUPERIOR HD,0,220,77,64,HFC,POSTPAGO,0, 
746, COMTECO r.l.,COOPERATIVA DE TELECOMUNICACIONES Y S CBBA COMTECO,Cochabamba,PLAN CONECTADOS,0,205,70,61,HFC,POSTPAGO,0, 
747, COMTECO r.l.,COOPERATIVA DE TELECOMUNICACIONES Y S CBBA COMTECO,Cochabamba,PLAN HOGAR ORO,0,195,58,48,HFC,POSTPAGO,0, 
748, COMTECO r.l.,COOPERATIVA DE TELECOMUNICACIONES Y S CBBA COMTECO,Cochabamba,PUNTO GEMELO   TV DIGITAL  2 ,0,140,77,64,HFC,POSTPAGO,0, 
749, COMTECO r.l.,COOPERATIVA DE TELECOMUNICACIONES Y S CBBA COMTECO,Cochabamba,PLAN TV DIGITAL COMERCIAL  4 ,0,60,77,64,HFC,POSTPAGO,0, 
715,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Santa Cruz,PACK   CANALES,0,21,4,14,SATELITAL,POSTPAGO,0,0 HASTA 4 EQUIPOS COSTO DE INST 
711,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Santa Cruz,PRE PAGO ADULTOS SEMANA,0,13,0,1,SATELITAL,PREPAGO,0,30 dias
708,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Santa Cruz,PRE PAGO ADULTOS,0,51,0,1,SATELITAL,PREPAGO,0,30 dias
753, COMTECO r.l.,COOPERATIVA DE TELECOMUNICACIONES Y S CBBA COMTECO,Cochabamba,ADULTO  VENUS  PLAYBOY ,0,40,1,1,HFC,POSTPAGO,0, 
822,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  A  POST PAGO,150,205,0,145,HFC,POSTPAGO,0,Tarifa Socio Pronto pago  Paq  A 205 00 y Paq B Bs 154 50 hasta el 12 de cada mes
822,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  A  POST PAGO,150,205,0,145,HFC,POSTPAGO,0,Tarifa Socio Pronto pago  Paq  A 205 00 y Paq B Bs 154 50 hasta el 12 de cada mes
822,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  A  POST PAGO,150,205,0,145,HFC,POSTPAGO,0,Tarifa Socio Pronto pago  Paq  A 205 00 y Paq B Bs 154 50 hasta el 12 de cada mes
823,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  B  POST PAGO,150,154.5,0,100,HFC,POSTPAGO,0,Tarifa No Socio  Paq  A  Bs 210 00 y Paq  B  Bs 159 50
823,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  B  POST PAGO,150,154.5,0,100,HFC,POSTPAGO,0,Tarifa No Socio  Paq  A  Bs 210 00 y Paq  B  Bs 159 50
823,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  B  POST PAGO,150,154.5,0,100,HFC,POSTPAGO,0,Tarifa No Socio  Paq  A  Bs 210 00 y Paq  B  Bs 159 50
824,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE FOX  ,0,45,0,6,HFC,POSTPAGO,0, 
824,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE FOX  ,0,45,0,6,HFC,POSTPAGO,0, 
824,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE FOX  ,0,45,0,6,HFC,POSTPAGO,0, 
825,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE HBOMAX FULL HD,0,58,8,0,HFC,POSTPAGO,0, 
825,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE HBOMAX FULL HD,0,58,8,0,HFC,POSTPAGO,0, 
825,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE HBOMAX FULL HD,0,58,8,0,HFC,POSTPAGO,0, 
826,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE BASICO HD,0,55,11,0,HFC,POSTPAGO,0, 
826,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE BASICO HD,0,55,11,0,HFC,POSTPAGO,0, 
826,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE BASICO HD,0,55,11,0,HFC,POSTPAGO,0, 
827,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE ADULTO VENUS SD,0,35,0,1,HFC,POSTPAGO,0, 
827,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE ADULTO VENUS SD,0,35,0,1,HFC,POSTPAGO,0, 
827,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE ADULTO VENUS SD,0,35,0,1,HFC,POSTPAGO,0, 
828,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE INTERNACIONALES SD,0,0,0,1,HFC,POSTPAGO,0,Todos los planes y paquete cuentan con  el paquete internacional sin costo
828,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE INTERNACIONALES SD,0,0,0,1,HFC,POSTPAGO,0,Todos los planes y paquete cuentan con  el paquete internacional sin costo
828,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE INTERNACIONALES SD,0,0,0,1,HFC,POSTPAGO,0,Todos los planes y paquete cuentan con  el paquete internacional sin costo
829,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX,0,85,0,19,HFC,POSTPAGO,0, 
829,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX,0,85,0,19,HFC,POSTPAGO,0, 
829,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX,0,85,0,19,HFC,POSTPAGO,0, 
830,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   FOX PREMIUM,0,70,0,17,HFC,POSTPAGO,0, 
830,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   FOX PREMIUM,0,70,0,17,HFC,POSTPAGO,0, 
830,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   FOX PREMIUM,0,70,0,17,HFC,POSTPAGO,0, 
831,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX FOX PREMIUM,0,100,0,25,HFC,POSTPAGO,0, 
831,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX FOX PREMIUM,0,100,0,25,HFC,POSTPAGO,0, 
831,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX FOX PREMIUM,0,100,0,25,HFC,POSTPAGO,0, 
832,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN HBOMAX FOX PREMIUM,0,80,0,14,HFC,POSTPAGO,0, 
832,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN HBOMAX FOX PREMIUM,0,80,0,14,HFC,POSTPAGO,0, 
832,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN HBOMAX FOX PREMIUM,0,80,0,14,HFC,POSTPAGO,0, 
833,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX FOX PREMIUM   VENUS,0,120,0,2,HFC,POSTPAGO,0, 
833,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX FOX PREMIUM   VENUS,0,120,0,2,HFC,POSTPAGO,0, 
833,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PLAN BASICO   HBOMAX FOX PREMIUM   VENUS,0,120,0,2,HFC,POSTPAGO,0, 
834,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY,0,0,0,26,HFC,POSTPAGO,0,Sin Costo a todos los usuarios que cuentan con el paquete Fox  Premium
834,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY,0,0,0,26,HFC,POSTPAGO,0,Sin Costo a todos los usuarios que cuentan con el paquete Fox  Premium
834,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY,0,0,0,26,HFC,POSTPAGO,0,Sin Costo a todos los usuarios que cuentan con el paquete Fox  Premium
835,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY PREMIUM,0,45,0,0,HFC,POSTPAGO,0,A todos los usuarios de  Cotel TV
835,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY PREMIUM,0,45,0,0,HFC,POSTPAGO,0,A todos los usuarios de  Cotel TV
835,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY PREMIUM,0,45,0,0,HFC,POSTPAGO,0,A todos los usuarios de  Cotel TV
836,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY USUARIO,0,55,0,0,HFC,POSTPAGO,0,A todos los usuarios con acceso a Internet
836,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY USUARIO,0,55,0,0,HFC,POSTPAGO,0,A todos los usuarios con acceso a Internet
836,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE APP FOX PLAY USUARIO,0,55,0,0,HFC,POSTPAGO,0,A todos los usuarios con acceso a Internet
837,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  A  PREPAGO,150,210,0,145,HFC,PREPAGO,0,Paq  A 59 Analogicos 145 Digitales de los cuales 28 son en HD   Paq  B 45 Analogicos 65 Digitales de los cuales 18 son en HD     Derecho a puntos adicionales dentro el domicilio
837,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  A  PREPAGO,150,210,0,145,HFC,PREPAGO,0,Paq  A 59 Analogicos 145 Digitales de los cuales 28 son en HD   Paq  B 45 Analogicos 65 Digitales de los cuales 18 son en HD     Derecho a puntos adicionales dentro el domicilio
837,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  A  PREPAGO,150,210,0,145,HFC,PREPAGO,0,Paq  A 59 Analogicos 145 Digitales de los cuales 28 son en HD   Paq  B 45 Analogicos 65 Digitales de los cuales 18 son en HD     Derecho a puntos adicionales dentro el domicilio
838,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  B  PREPAGO,150,159.5,0,100,HFC,PREPAGO,0,Paq  A 59 Analogicos 145 Digitales de los cuales 28 son en HD   Paq  B 45 Analogicos 65 Digitales de los cuales 18 son en HD     Derecho a puntos adicionales dentro el domicilio
838,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  B  PREPAGO,150,159.5,0,100,HFC,PREPAGO,0,Paq  A 59 Analogicos 145 Digitales de los cuales 28 son en HD   Paq  B 45 Analogicos 65 Digitales de los cuales 18 son en HD     Derecho a puntos adicionales dentro el domicilio
838,COTEL R.L.,COOPERATIVA DE TELECOMUNICACIONES  LA PAZ  RESPONSABILIDAD LIMITADA   COTEL R L ,La Paz,PAQUETE  B  PREPAGO,150,159.5,0,100,HFC,PREPAGO,0,Paq  A 59 Analogicos 145 Digitales de los cuales 28 son en HD   Paq  B 45 Analogicos 65 Digitales de los cuales 18 son en HD     Derecho a puntos adicionales dentro el domicilio
849,COSETT R.L.,COOPERATIVA  DE SERVICIOS PUBLICOS DE TELECOMUNICACIONES DE  TARIJA  R L  COSETT R L ,Tarija,PREMIUM PAGO ANTICIPADO  PACK ADULTOS ,0,20,0,1,FIBRA,POSTPAGO,0,Adicional al  Plan Pago Anticipado Basico Digital 
850,COSETT R.L.,COOPERATIVA  DE SERVICIOS PUBLICOS DE TELECOMUNICACIONES DE  TARIJA  R L  COSETT R L ,Tarija,PLAN PAGO ANTICIPADO COMERCIAL 1,80,43,0,99,HFC,PREPAGO,0,Habilitacion de 4 a 10  puntos  TVs  
851,COSETT R.L.,COOPERATIVA  DE SERVICIOS PUBLICOS DE TELECOMUNICACIONES DE  TARIJA  R L  COSETT R L ,Tarija,PLAN PAGO ANTICIPADO COMERCIAL 2,60,41,0,99,HFC,PREPAGO,0,Habilitacion de 11 a 20  puntos  TVs  
852,COSETT R.L.,COOPERATIVA  DE SERVICIOS PUBLICOS DE TELECOMUNICACIONES DE  TARIJA  R L  COSETT R L ,Tarija,PLAN PAGO ANTICIPADO COMERCIAL 3,50,37,0,99,HFC,PREPAGO,0,Habilitacion de 21 a 30  puntos  TVs  
853,COSETT R.L.,COOPERATIVA  DE SERVICIOS PUBLICOS DE TELECOMUNICACIONES DE  TARIJA  R L  COSETT R L ,Tarija,PLAN PAGO ANTICIPADO COMERCIAL 4,45,35,0,99,HFC,PREPAGO,0,Habilitacion de 31 a 40  puntos  TVs  
856,COTEOR R.L.  ,COOPERATIVA DE TELECOMUNICACIONES  ORURO  R L    COTEOR R L   ,Oruro,ENICO,350,105,0,84,HFC,POSTPAGO,64,Bs7 A PARTIR DEL PUNTO 4
857,COTEOR R.L.  ,COOPERATIVA DE TELECOMUNICACIONES  ORURO  R L    COTEOR R L   ,Oruro,DIGITAL BASICO,350,150,0,105,HFC,POSTPAGO,60,Bs15 A PARTIR DEL PUNTO 4
858,COTEOR R.L.  ,COOPERATIVA DE TELECOMUNICACIONES  ORURO  R L    COTEOR R L   ,Oruro,DIGITAL PREMIUM,350,180,0,114,HFC,POSTPAGO,60,Bs15 A PARTIR DEL PUNTO 4
869,COOPELECT R.L.,COOPERATIVA DE SERVICIOS PUBLICOS DE ELECTRICIDAD  TUPIZA  R L   COOPELECT R L  ,Potosi,SOCIOS,70,70,0,84,HFC,POSTPAGO,0, 
870,COOPELECT R.L.,COOPERATIVA DE SERVICIOS PUBLICOS DE ELECTRICIDAD  TUPIZA  R L   COOPELECT R L  ,Potosi,PARTICULARES   INQUILINOS,105,90,0,84,HFC,POSTPAGO,0, 
873,COOPELECT R.L.,COOPERATIVA DE SERVICIOS PUBLICOS DE ELECTRICIDAD  TUPIZA  R L   COOPELECT R L  ,Potosi,HOTELES  HOSTALES Y  SIMILARES,140,120,0,84,HFC,POSTPAGO,25, 
715,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Chuquisaca,PACK   CANALES,0,21,4,14,SATELITAL,POSTPAGO,0,0 HASTA 4 EQUIPOS COSTO DE INST 
715,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,La Paz,PACK   CANALES,0,21,4,14,SATELITAL,POSTPAGO,0,0 HASTA 4 EQUIPOS COSTO DE INST 
715,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Cochabamba,PACK   CANALES,0,21,4,14,SATELITAL,POSTPAGO,0,0 HASTA 4 EQUIPOS COSTO DE INST 
715,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Oruro,PACK   CANALES,0,21,4,14,SATELITAL,POSTPAGO,0,0 HASTA 4 EQUIPOS COSTO DE INST 
715,TELECEL S.A.,TELEFONICA CELULAR DE BOLIVIA S A  TELECEL S A ,Potosi,PACK   CANALES,0,21,4,14,SATELITAL,POSTPAGO,0,0 HASTA 4 EQUIPOS COSTO DE INST 
