ID_TARIFA,RAZON_SOCIAL,NOMBRE_COMERCIAL,DEPARTAMENTO,DESCRIPCION,COSTO_INSTALACION,TIPO_PAGO,OTROS_BENEFICIOS,NOMBRE_TARIFA_PLAN,PRECIO_MENSUAL,DENOMINACION_TECNOLOGIA,CARACTERISTICAS_DIST_SENALES,CARACTERISTICAS_SERV_MOVIL,CARACTERISTICAS_TELF_LOCAL,CARACTERISTICAS_INTERNET
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,La Paz,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Cochabamba,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Santa Cruz,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Oruro,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Tarija,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Potosi,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Chuquisaca,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Beni,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6002,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Pando,,200,POSTPAGO,ACCESO POR FIBRA OPTICA GPON,FIBRA   M  VIL 70,444,FIBRA,N A,40 MINUTOS LOCALES  7 GIGABYTES WHASTAPP   TELEGRAM ILIMITADOS 4 NuMEROS FAVORITOS,N A,70 MBPS
6097,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO,LA TARIFA APLICA A PARTIR DEL SEGUNDO MES E INCLUYE LA PROVISIoN EN COMODATO DE HASTA 1 AXS BOX  AXS  BOXES ADICIONALES HD PROVISTOS EN COMODATO TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  25 00 Y AXS  BOXES 4K ADICIONALES TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  40 00  CUANDO EL USUARIO UTILIZA DISPOSITIVOS FIJOS DE SU PROPIEDAD  COMPATIBLES CON EL SISTEMA DE AXS   INCLUiDOS ENTRE ELLOS LOS AXS  BOX ADQUIRIDOS A AXS BOLIVIA S A   eSTOS NO INCREMENTAN LA TARIFA MENSUAL   EL CARGO DE INSTALACIoN INCLUYE       A  VISITA TeCNICA       B  PARA LA INSTALACIoN DEL SERVICIO DE INTERNET  HASTA 200 METROS DE CABLE DE COBRE  SI SE INSTALA XDSL  O HASTA 250 METROS DE FIBRA OPTICA  SI SE INSTALA FIBRA HOGAR       C  HASTA DOS  2  AXS  BOX CON 20 METROS DE CABLE UTP Y 2 METROS DE CABLEDUCTO      D  TARIFA DEL PRIMER MES   LA INSTALACIoN DE UN  1  AXS  BOX ADICIONAL  TIENE UN CARGO DE BS  99    CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS MoVILES SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS Y MoVILES REGISTRADOS  5  CANTIDAD MaXIMA DE AXS  BOX ENTREGADOS EN COMODATO  3  LOS DISPOSITIVOS MoVILES QUE HAGAN USO DEL SERVICIO DE SOBRE LA RED DE TELEFONiA CELULAR  CONSUMIRaN DATOS MoVILES   SI LA USUARIA O USUARIO REALIZA UN PAGO ADELANTADO DE SEIS O MaS MESES  APLICA LA TARIFA ADELANTADA DE ACUERDO A LA FoRMULA SIGUIENTE   TARIFA ADELANTADA  BS     TARIFA  BS     CANTIDAD DE MESES PAGADOS POR ADELANTADO   0 9  AXS BOLIVIA S A  PROVEE LOS AXS  BOX HD O  AXS  BOX 4K EN COMODATO Y O EN VENTA  AXS  BOX HD EN VENTA  BS  599 00  AXS  BOX 4K EN VENTA  799 00   EL PLAN DE 20 MBPS INCLUYE EL PAQUETE HBO PREMIUM POR UN MES   PLANES DE 35 MBPS Y 45 MBPS INCLUYEN EL PAQUETE HBO PREMIUM LOS TRES PRIMEROS MESES  PLANES DE 60 MBPS Y SUPERIORES  INCLUYEN EL PAQUETE HBO PREMIUM LOS SEIS PRIMEROS MESES  CUALQUIER PLAN BaSICO PUEDE ADQUIRIR EL PAQUETE HBO PREMIUM POR SEPARADO POR BS  69 00 MES   ANCHO DE BANDA DE SUBIDA  HASTA 25  DEL ANCHO DE BANDA DE BAJADA  ,AXS  LIGHT BASICO   HBO 35 MBPS,364,FIBRA,100 SE  ALES DE TV,,,HASTA 35 MBPS
6097,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO,LA TARIFA APLICA A PARTIR DEL SEGUNDO MES E INCLUYE LA PROVISIoN EN COMODATO DE HASTA 1 AXS BOX  AXS  BOXES ADICIONALES HD PROVISTOS EN COMODATO TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  25 00 Y AXS  BOXES 4K ADICIONALES TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  40 00  CUANDO EL USUARIO UTILIZA DISPOSITIVOS FIJOS DE SU PROPIEDAD  COMPATIBLES CON EL SISTEMA DE AXS   INCLUiDOS ENTRE ELLOS LOS AXS  BOX ADQUIRIDOS A AXS BOLIVIA S A   eSTOS NO INCREMENTAN LA TARIFA MENSUAL   EL CARGO DE INSTALACIoN INCLUYE       A  VISITA TeCNICA       B  PARA LA INSTALACIoN DEL SERVICIO DE INTERNET  HASTA 200 METROS DE CABLE DE COBRE  SI SE INSTALA XDSL  O HASTA 250 METROS DE FIBRA OPTICA  SI SE INSTALA FIBRA HOGAR       C  HASTA DOS  2  AXS  BOX CON 20 METROS DE CABLE UTP Y 2 METROS DE CABLEDUCTO      D  TARIFA DEL PRIMER MES   LA INSTALACIoN DE UN  1  AXS  BOX ADICIONAL  TIENE UN CARGO DE BS  99    CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS MoVILES SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS Y MoVILES REGISTRADOS  5  CANTIDAD MaXIMA DE AXS  BOX ENTREGADOS EN COMODATO  3  LOS DISPOSITIVOS MoVILES QUE HAGAN USO DEL SERVICIO DE SOBRE LA RED DE TELEFONiA CELULAR  CONSUMIRaN DATOS MoVILES   SI LA USUARIA O USUARIO REALIZA UN PAGO ADELANTADO DE SEIS O MaS MESES  APLICA LA TARIFA ADELANTADA DE ACUERDO A LA FoRMULA SIGUIENTE   TARIFA ADELANTADA  BS     TARIFA  BS     CANTIDAD DE MESES PAGADOS POR ADELANTADO   0 9  AXS BOLIVIA S A  PROVEE LOS AXS  BOX HD O  AXS  BOX 4K EN COMODATO Y O EN VENTA  AXS  BOX HD EN VENTA  BS  599 00  AXS  BOX 4K EN VENTA  799 00   EL PLAN DE 20 MBPS INCLUYE EL PAQUETE HBO PREMIUM POR UN MES   PLANES DE 35 MBPS Y 45 MBPS INCLUYEN EL PAQUETE HBO PREMIUM LOS TRES PRIMEROS MESES  PLANES DE 60 MBPS Y SUPERIORES  INCLUYEN EL PAQUETE HBO PREMIUM LOS SEIS PRIMEROS MESES  CUALQUIER PLAN BaSICO PUEDE ADQUIRIR EL PAQUETE HBO PREMIUM POR SEPARADO POR BS  69 00 MES   ANCHO DE BANDA DE SUBIDA  HASTA 25  DEL ANCHO DE BANDA DE BAJADA  ,AXS  LIGHT BASICO   HBO 35 MBPS,364,FIBRA,100 SE  ALES DE TV,,,HASTA 35 MBPS
6097,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO,LA TARIFA APLICA A PARTIR DEL SEGUNDO MES E INCLUYE LA PROVISIoN EN COMODATO DE HASTA 1 AXS BOX  AXS  BOXES ADICIONALES HD PROVISTOS EN COMODATO TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  25 00 Y AXS  BOXES 4K ADICIONALES TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  40 00  CUANDO EL USUARIO UTILIZA DISPOSITIVOS FIJOS DE SU PROPIEDAD  COMPATIBLES CON EL SISTEMA DE AXS   INCLUiDOS ENTRE ELLOS LOS AXS  BOX ADQUIRIDOS A AXS BOLIVIA S A   eSTOS NO INCREMENTAN LA TARIFA MENSUAL   EL CARGO DE INSTALACIoN INCLUYE       A  VISITA TeCNICA       B  PARA LA INSTALACIoN DEL SERVICIO DE INTERNET  HASTA 200 METROS DE CABLE DE COBRE  SI SE INSTALA XDSL  O HASTA 250 METROS DE FIBRA OPTICA  SI SE INSTALA FIBRA HOGAR       C  HASTA DOS  2  AXS  BOX CON 20 METROS DE CABLE UTP Y 2 METROS DE CABLEDUCTO      D  TARIFA DEL PRIMER MES   LA INSTALACIoN DE UN  1  AXS  BOX ADICIONAL  TIENE UN CARGO DE BS  99    CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS MoVILES SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS Y MoVILES REGISTRADOS  5  CANTIDAD MaXIMA DE AXS  BOX ENTREGADOS EN COMODATO  3  LOS DISPOSITIVOS MoVILES QUE HAGAN USO DEL SERVICIO DE SOBRE LA RED DE TELEFONiA CELULAR  CONSUMIRaN DATOS MoVILES   SI LA USUARIA O USUARIO REALIZA UN PAGO ADELANTADO DE SEIS O MaS MESES  APLICA LA TARIFA ADELANTADA DE ACUERDO A LA FoRMULA SIGUIENTE   TARIFA ADELANTADA  BS     TARIFA  BS     CANTIDAD DE MESES PAGADOS POR ADELANTADO   0 9  AXS BOLIVIA S A  PROVEE LOS AXS  BOX HD O  AXS  BOX 4K EN COMODATO Y O EN VENTA  AXS  BOX HD EN VENTA  BS  599 00  AXS  BOX 4K EN VENTA  799 00   EL PLAN DE 20 MBPS INCLUYE EL PAQUETE HBO PREMIUM POR UN MES   PLANES DE 35 MBPS Y 45 MBPS INCLUYEN EL PAQUETE HBO PREMIUM LOS TRES PRIMEROS MESES  PLANES DE 60 MBPS Y SUPERIORES  INCLUYEN EL PAQUETE HBO PREMIUM LOS SEIS PRIMEROS MESES  CUALQUIER PLAN BaSICO PUEDE ADQUIRIR EL PAQUETE HBO PREMIUM POR SEPARADO POR BS  69 00 MES   ANCHO DE BANDA DE SUBIDA  HASTA 25  DEL ANCHO DE BANDA DE BAJADA  ,AXS  LIGHT BASICO   HBO 35 MBPS,364,FIBRA,100 SE  ALES DE TV,,,HASTA 35 MBPS
6103,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,La Paz,,199,PREPAGO,LA TARIFA APLICA A PARTIR DEL SEGUNDO MES E INCLUYE LA PROVISIoN EN COMODATO DE HASTA 1 AXS BOX  AXS  BOXES ADICIONALES HD PROVISTOS EN COMODATO TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  25 00 Y AXS  BOXES 4K ADICIONALES TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  40 00  CUANDO EL USUARIO UTILIZA DISPOSITIVOS FIJOS DE SU PROPIEDAD  COMPATIBLES CON EL SISTEMA DE AXS   INCLUiDOS ENTRE ELLOS LOS AXS  BOX ADQUIRIDOS A AXS BOLIVIA S A   eSTOS NO INCREMENTAN LA TARIFA MENSUAL   EL CARGO DE INSTALACIoN INCLUYE       A  VISITA TeCNICA       B  PARA LA INSTALACIoN DEL SERVICIO DE INTERNET  HASTA 200 METROS DE CABLE DE COBRE  SI SE INSTALA XDSL  O HASTA 250 METROS DE FIBRA OPTICA  SI SE INSTALA FIBRA HOGAR       C  HASTA DOS  2  AXS  BOX CON 20 METROS DE CABLE UTP Y 2 METROS DE CABLEDUCTO      D  TARIFA DEL PRIMER MES   LA INSTALACIoN DE UN  1  AXS  BOX ADICIONAL  TIENE UN CARGO DE BS  99    CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS SOPORTADOS  2  CANTIDAD MaXIMA DE DISPOSITIVOS MoVILES SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS Y MoVILES REGISTRADOS  5  CANTIDAD MaXIMA DE AXS  BOX ENTREGADOS EN COMODATO  2  LOS DISPOSITIVOS MoVILES QUE HAGAN USO DEL SERVICIO DE SOBRE LA RED DE TELEFONiA CELULAR  CONSUMIRaN DATOS MoVILES   SI LA USUARIA O USUARIO REALIZA UN PAGO ADELANTADO DE SEIS O MaS MESES  APLICA LA TARIFA ADELANTADA DE ACUERDO A LA FoRMULA SIGUIENTE   TARIFA ADELANTADA  BS     TARIFA  BS     CANTIDAD DE MESES PAGADOS POR ADELANTADO   0 9  AXS BOLIVIA S A  PROVEE LOS AXS  BOX HD O  AXS  BOX 4K EN COMODATO Y O EN VENTA  AXS  BOX HD EN VENTA  BS  599 00  AXS  BOX 4K EN VENTA  799 00   EL PLAN DE 20 MBPS INCLUYE EL PAQUETE HBO PREMIUM POR UN MES   PLANES DE 35 MBPS Y 45 MBPS INCLUYEN EL PAQUETE HBO PREMIUM LOS TRES PRIMEROS MESES  PLANES DE 60 MBPS Y SUPERIORES  INCLUYEN EL PAQUETE HBO PREMIUM LOS SEIS PRIMEROS MESES  CUALQUIER PLAN BaSICO PUEDE ADQUIRIR EL PAQUETE HBO PREMIUM POR SEPARADO POR BS  69 00 MES   ANCHO DE BANDA DE SUBIDA  HASTA 25  DEL ANCHO DE BANDA DE BAJADA  ,AXS  LIGHT BASICO   HBO 20 MBPS,324,FIBRA,100 SE  ALES DE TV,,,HASTA 20 MBPS
6103,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Cochabamba,,199,PREPAGO,LA TARIFA APLICA A PARTIR DEL SEGUNDO MES E INCLUYE LA PROVISIoN EN COMODATO DE HASTA 1 AXS BOX  AXS  BOXES ADICIONALES HD PROVISTOS EN COMODATO TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  25 00 Y AXS  BOXES 4K ADICIONALES TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  40 00  CUANDO EL USUARIO UTILIZA DISPOSITIVOS FIJOS DE SU PROPIEDAD  COMPATIBLES CON EL SISTEMA DE AXS   INCLUiDOS ENTRE ELLOS LOS AXS  BOX ADQUIRIDOS A AXS BOLIVIA S A   eSTOS NO INCREMENTAN LA TARIFA MENSUAL   EL CARGO DE INSTALACIoN INCLUYE       A  VISITA TeCNICA       B  PARA LA INSTALACIoN DEL SERVICIO DE INTERNET  HASTA 200 METROS DE CABLE DE COBRE  SI SE INSTALA XDSL  O HASTA 250 METROS DE FIBRA OPTICA  SI SE INSTALA FIBRA HOGAR       C  HASTA DOS  2  AXS  BOX CON 20 METROS DE CABLE UTP Y 2 METROS DE CABLEDUCTO      D  TARIFA DEL PRIMER MES   LA INSTALACIoN DE UN  1  AXS  BOX ADICIONAL  TIENE UN CARGO DE BS  99    CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS SOPORTADOS  2  CANTIDAD MaXIMA DE DISPOSITIVOS MoVILES SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS Y MoVILES REGISTRADOS  5  CANTIDAD MaXIMA DE AXS  BOX ENTREGADOS EN COMODATO  2  LOS DISPOSITIVOS MoVILES QUE HAGAN USO DEL SERVICIO DE SOBRE LA RED DE TELEFONiA CELULAR  CONSUMIRaN DATOS MoVILES   SI LA USUARIA O USUARIO REALIZA UN PAGO ADELANTADO DE SEIS O MaS MESES  APLICA LA TARIFA ADELANTADA DE ACUERDO A LA FoRMULA SIGUIENTE   TARIFA ADELANTADA  BS     TARIFA  BS     CANTIDAD DE MESES PAGADOS POR ADELANTADO   0 9  AXS BOLIVIA S A  PROVEE LOS AXS  BOX HD O  AXS  BOX 4K EN COMODATO Y O EN VENTA  AXS  BOX HD EN VENTA  BS  599 00  AXS  BOX 4K EN VENTA  799 00   EL PLAN DE 20 MBPS INCLUYE EL PAQUETE HBO PREMIUM POR UN MES   PLANES DE 35 MBPS Y 45 MBPS INCLUYEN EL PAQUETE HBO PREMIUM LOS TRES PRIMEROS MESES  PLANES DE 60 MBPS Y SUPERIORES  INCLUYEN EL PAQUETE HBO PREMIUM LOS SEIS PRIMEROS MESES  CUALQUIER PLAN BaSICO PUEDE ADQUIRIR EL PAQUETE HBO PREMIUM POR SEPARADO POR BS  69 00 MES   ANCHO DE BANDA DE SUBIDA  HASTA 25  DEL ANCHO DE BANDA DE BAJADA  ,AXS  LIGHT BASICO   HBO 20 MBPS,324,FIBRA,100 SE  ALES DE TV,,,HASTA 20 MBPS
6103,AXS BOLIVIA S A   EX AES ,AXS BOLIVIA,Santa Cruz,,199,PREPAGO,LA TARIFA APLICA A PARTIR DEL SEGUNDO MES E INCLUYE LA PROVISIoN EN COMODATO DE HASTA 1 AXS BOX  AXS  BOXES ADICIONALES HD PROVISTOS EN COMODATO TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  25 00 Y AXS  BOXES 4K ADICIONALES TIENEN CADA UNO UNA TARIFA MENSUAL DE BS  40 00  CUANDO EL USUARIO UTILIZA DISPOSITIVOS FIJOS DE SU PROPIEDAD  COMPATIBLES CON EL SISTEMA DE AXS   INCLUiDOS ENTRE ELLOS LOS AXS  BOX ADQUIRIDOS A AXS BOLIVIA S A   eSTOS NO INCREMENTAN LA TARIFA MENSUAL   EL CARGO DE INSTALACIoN INCLUYE       A  VISITA TeCNICA       B  PARA LA INSTALACIoN DEL SERVICIO DE INTERNET  HASTA 200 METROS DE CABLE DE COBRE  SI SE INSTALA XDSL  O HASTA 250 METROS DE FIBRA OPTICA  SI SE INSTALA FIBRA HOGAR       C  HASTA DOS  2  AXS  BOX CON 20 METROS DE CABLE UTP Y 2 METROS DE CABLEDUCTO      D  TARIFA DEL PRIMER MES   LA INSTALACIoN DE UN  1  AXS  BOX ADICIONAL  TIENE UN CARGO DE BS  99    CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS SOPORTADOS  2  CANTIDAD MaXIMA DE DISPOSITIVOS MoVILES SOPORTADOS  3  CANTIDAD MaXIMA DE DISPOSITIVOS FIJOS Y MoVILES REGISTRADOS  5  CANTIDAD MaXIMA DE AXS  BOX ENTREGADOS EN COMODATO  2  LOS DISPOSITIVOS MoVILES QUE HAGAN USO DEL SERVICIO DE SOBRE LA RED DE TELEFONiA CELULAR  CONSUMIRaN DATOS MoVILES   SI LA USUARIA O USUARIO REALIZA UN PAGO ADELANTADO DE SEIS O MaS MESES  APLICA LA TARIFA ADELANTADA DE ACUERDO A LA FoRMULA SIGUIENTE   TARIFA ADELANTADA  BS     TARIFA  BS     CANTIDAD DE MESES PAGADOS POR ADELANTADO   0 9  AXS BOLIVIA S A  PROVEE LOS AXS  BOX HD O  AXS  BOX 4K EN COMODATO Y O EN VENTA  AXS  BOX HD EN VENTA  BS  599 00  AXS  BOX 4K EN VENTA  799 00   EL PLAN DE 20 MBPS INCLUYE EL PAQUETE HBO PREMIUM POR UN MES   PLANES DE 35 MBPS Y 45 MBPS INCLUYEN EL PAQUETE HBO PREMIUM LOS TRES PRIMEROS MESES  PLANES DE 60 MBPS Y SUPERIORES  INCLUYEN EL PAQUETE HBO PREMIUM LOS SEIS PRIMEROS MESES  CUALQUIER PLAN BaSICO PUEDE ADQUIRIR EL PAQUETE HBO PREMIUM POR SEPARADO POR BS  69 00 MES   ANCHO DE BANDA DE SUBIDA  HASTA 25  DEL ANCHO DE BANDA DE BAJADA  ,AXS  LIGHT BASICO   HBO 20 MBPS,324,FIBRA,100 SE  ALES DE TV,,,HASTA 20 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,La Paz,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Cochabamba,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Santa Cruz,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Oruro,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Tarija,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Potosi,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Chuquisaca,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Beni,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
6003,EMPRESA NACIONAL ENTEL S A ,ENTEL S.A.,Pando,,200,POSTPAGO,EQUIPOS EN CALIDAD DE PRESTAMOS,FIBRA   MOVIL   PAQUETE A,184,FIBRA,NO APLICA,1000 MB   30 MINUTOS PARA LLAMADAS A MOVILES A NIVEL NACIONAL Y NUMEROS FIJOS LOCALES   WHATSAPP ILIMITADO  NO INCLUYE LLAMADAS NI VIDEO LLAMADAS ,NO APLICA,15 MBPS
